Environmental criteria (T/F),Publication Year,Close Year,Municipality,District,Submission deadline (range),Diference between close and signing dates,Execution deadline (days),Base Bid Price Class,I. price Class,Award criteria class,Classification of the multifactor criteria (%),Published in the EU journal,Number of bidders,Signing Year,Signing Month,Signing Day,Closing Date Year,Closing Date Month,Closing Date Day,E. price Class,Difference between the effective and initial price class,engineering work,refurbishment work,surfaced work,Justification for deadline change
0,2021,2022,Viana do Castelo,Viana do Castelo,Short,Few Days,Short Deadline,Medium Price,Medium Price,0,0.0,False,0.1,2021,7,6,2022,5,2,Medium Price,Medium Difference,0,0,0,Not Specified
0,2021,2022,Amadora,Lisboa,Very Long,Few Days,Short Deadline,Medium Price,Medium Price,1,0.45,False,0.275,2021,7,5,2022,3,14,Medium Price,High Difference,0,1,0,delay
0,2021,2022,Cascais,Lisboa,Short,Few Days,Long Deadline,Medium Price,Low Price,2,1.0,False,0.17500000000000002,2021,7,5,2022,5,27,Low Price,Medium Difference,0,0,1,Not Specified
0,2021,2022,Pombal,Leiria,Short,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.1,2021,6,28,2022,3,21,Low Price,Low Difference,0,0,0,carry delivery
0,2021,2022,Lisboa,Lisboa,Long,Few Days,Short Deadline,Medium Price,Low Price,2,1.0,False,0.75,2021,6,28,2022,3,30,Low Price,Medium Difference,0,1,0,delay
0,2021,2022,Lisboa,Lisboa,Long,Few Days,Short Deadline,Medium Price,Low Price,2,1.0,False,0.75,2021,6,28,2022,1,10,Low Price,High Difference,0,1,0,delay
0,2021,2022,Amadora,Lisboa,Very Long,Few Days,Medium Deadline,Medium Price,Medium Price,1,0.45,False,0.30000000000000004,2021,6,30,2022,5,12,Medium Price,Low Difference,0,1,0,provisional acceptance
0,2021,2022,Lisboa,Lisboa,Medium,Few Days,Short Deadline,Medium Price,Low Price,2,1.0,False,0.6000000000000001,2021,6,29,2022,2,15,Low Price,Medium Difference,0,1,0,delay
0,2020,2022,Mafra,Lisboa,Very Long,Medium Days,Medium Deadline,Medium Price,Medium Price,1,0.8,True,0.15000000000000002,2021,3,16,2022,6,8,Medium Price,Low Difference,1,0,0,pandemic
0,2021,2022,Lisboa,Lisboa,Very Short,Few Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.275,2021,6,22,2022,1,21,Low Price,Medium Difference,0,0,0,change
0,2020,2022,Lisboa,Lisboa,Medium,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.45,2021,6,23,2022,2,2,Low Price,Medium Difference,0,1,0,delay
0,2021,2022,Viseu,Viseu,Very Long,Few Days,Short Deadline,Low Price,Low Price,1,0.6,False,0.05,2021,5,21,2022,2,1,Low Price,Medium Difference,0,0,0,need material
0,2020,2022,Coimbra,Coimbra,Very Long,Medium Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.1,2021,3,24,2022,3,30,Low Price,Low Difference,0,0,0,extension
0,2021,2022,Santa Maria da Feira,Aveiro,Very Long,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.07500000000000001,2021,6,15,2022,1,6,Low Price,Medium Difference,0,0,0,extension
0,2021,2022,Amadora,Lisboa,Medium,Few Days,Medium Deadline,High Price,Medium Price,1,0.45,False,0.17500000000000002,2021,6,17,2022,5,26,Medium Price,Low Difference,0,1,0,delay
0,2020,2022,Lisboa,Lisboa,Short,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.42500000000000004,2021,6,16,2022,2,4,Low Price,Medium Difference,0,1,0,delay
0,2021,2022,Torres Novas,Santarém,Medium,Medium Days,Medium Deadline,Medium Price,Medium Price,2,1.0,False,0.05,2021,5,25,2022,7,5,Medium Price,Low Difference,0,0,0,specify
0,2021,2022,Valpaços,Vila Real,Medium,Few Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.125,2021,6,9,2022,4,21,Low Price,Low Difference,1,0,0,delay
0,2021,2022,Aljustrel,Beja,Very Short,Medium Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.07500000000000001,2021,6,2,2022,6,8,Low Price,Low Difference,0,0,0,Not Specified
0,2020,2022,Vila Velha de Ródão,Castelo Branco,Long,Medium Days,Long Deadline,High Price,Medium Price,1,0.6,False,0.125,2021,5,26,2022,7,22,Medium Price,Low Difference,0,0,0,Not Specified
0,2021,2022,Lisboa,Lisboa,Short,Few Days,Medium Deadline,Medium Price,Medium Price,2,1.0,False,0.1,2021,5,31,2022,5,6,Medium Price,High Difference,1,0,0,Not Specified
0,2021,2022,Mértola,Beja,Short,Few Days,Short Deadline,Medium Price,Medium Price,2,1.0,False,0.17500000000000002,2021,5,25,2022,3,16,Medium Price,High Difference,0,0,1,change
0,2021,2022,Cantanhede,Coimbra,Very Short,Few Days,Medium Deadline,Medium Price,Medium Price,2,1.0,False,0.125,2021,5,31,2022,5,4,Medium Price,High Difference,0,0,1,Not Specified
0,2021,2022,Caminha,Viana do Castelo,Short,Few Days,Short Deadline,Medium Price,Medium Price,1,0.6,False,0.05,2021,5,28,2022,4,5,Medium Price,High Difference,0,0,0,Not Specified
0,2021,2022,Marco de Canaveses,Porto,Short,Few Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.125,2021,5,25,2022,4,21,Low Price,Low Difference,0,0,0,time
0,2021,2022,Alcácer do Sal,Setúbal,Very Long,Few Days,Short Deadline,Low Price,Low Price,1,0.6,False,0.15000000000000002,2021,5,21,2022,2,10,Low Price,Low Difference,0,0,0,carry delivery
0,2021,2022,Lisboa,Lisboa,Very Short,Few Days,Medium Deadline,Low Price,Low Price,0,0.0,False,0.07500000000000001,2021,5,24,2022,3,25,Low Price,Low Difference,0,1,0,Not Specified
0,2021,2022,Marco de Canaveses,Porto,Short,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.15000000000000002,2021,5,17,2022,3,30,Low Price,Low Difference,0,0,1,Not Specified
0,2020,2022,Coimbra,Coimbra,Short,Few Days,Medium Deadline,Medium Price,Medium Price,2,1.0,False,0.15000000000000002,2021,4,28,2022,3,22,Medium Price,Low Difference,0,0,1,extension
0,2021,2022,Marco de Canaveses,Porto,Medium,Medium Days,Medium Deadline,High Price,Low Price,2,1.0,False,0.07500000000000001,2021,5,14,2022,5,16,Low Price,High Difference,0,0,1,extension
0,2021,2022,Marco de Canaveses,Porto,Medium,Few Days,Medium Deadline,High Price,Low Price,2,1.0,False,0.07500000000000001,2021,5,14,2022,2,14,Low Price,High Difference,0,0,1,time
0,2021,2022,Valpaços,Vila Real,Short,Few Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.15000000000000002,2021,5,12,2022,1,24,Low Price,Low Difference,0,0,1,Not Specified
0,2020,2022,Tomar,Santarém,Long,Few Days,Medium Deadline,High Price,Medium Price,0,0.0,False,0.15000000000000002,2021,5,4,2022,4,7,Medium Price,High Difference,0,0,0,specify
0,2021,2022,Vieira do Minho,Braga,Medium,Few Days,Short Deadline,Medium Price,Low Price,2,1.0,False,0.125,2021,5,6,2022,1,21,Low Price,Low Difference,0,0,1,change
0,2021,2022,Vila Real,Porto,Short,Few Days,Medium Deadline,Low Price,Low Price,1,0.6,False,0.05,2021,5,18,2022,2,15,Low Price,Low Difference,0,0,0,specify
0,2021,2022,Valongo,Porto,Short,Medium Days,Medium Deadline,Medium Price,Medium Price,1,0.6,False,0.275,2021,5,11,2022,7,16,Medium Price,Low Difference,0,0,0,change
0,2021,2022,Ponta Delgada,Região Autónoma dos Açores,Very Short,Few Days,Medium Deadline,Low Price,Low Price,0,0.0,False,0.0,2021,5,12,2022,3,31,Low Price,Low Difference,0,0,1,change
0,2021,2022,Leiria,Leiria,Medium,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.0,2021,3,26,2022,2,17,Low Price,High Difference,0,0,1,specify
1,2021,2022,Lisboa,Lisboa,Short,Few Days,Medium Deadline,Medium Price,Low Price,1,0.3,False,0.17500000000000002,2021,5,13,2022,1,13,Low Price,Medium Difference,0,0,0,change
0,2021,2022,Cascais,Lisboa,Short,Few Days,Long Deadline,High Price,Medium Price,2,1.0,False,0.1,2021,5,11,2022,3,28,Medium Price,Medium Difference,0,0,0,Not Specified
0,2021,2022,Lisboa,Lisboa,Very Short,Few Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.275,2021,5,10,2022,2,25,Low Price,High Difference,0,1,0,weather condition
0,2020,2022,Barreiro,Setúbal,Very Long,Few Days,Short Deadline,High Price,Low Price,1,0.6,False,0.30000000000000004,2021,4,16,2022,2,2,Low Price,Low Difference,0,0,0,specify
0,2020,2022,Barreiro,Setúbal,Very Long,Few Days,Short Deadline,High Price,Low Price,1,0.6,False,0.30000000000000004,2021,4,16,2022,2,2,Low Price,Medium Difference,0,0,0,specify
0,2020,2022,Barreiro,Setúbal,Very Long,Medium Days,Short Deadline,High Price,Low Price,1,0.6,False,0.30000000000000004,2021,4,16,2022,6,27,Low Price,Low Difference,0,0,0,specify
0,2021,2022,Leiria,Leiria,Short,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.15000000000000002,2021,4,9,2022,3,22,Medium Price,Low Difference,0,0,0,change
0,2021,2022,Alijó,Vila Real,Very Short,Few Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.1,2021,5,5,2022,4,7,Low Price,Low Difference,0,0,0,need material
0,2020,2022,Amarante,Porto,Very Long,Medium Days,Long Deadline,High Price,Medium Price,2,1.0,False,0.125,2021,4,1,2022,3,28,Medium Price,Low Difference,0,0,0,delay
0,2020,2022,Loulé,Faro,Short,Many Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.0,2020,7,22,2022,5,23,Low Price,Medium Difference,0,1,0,delay
1,2020,2022,Viana do Castelo,Viana do Castelo,Very Long,Few Days,Medium Deadline,High Price,Medium Price,1,0.4,False,0.17500000000000002,2021,4,29,2022,4,11,Medium Price,Medium Difference,0,0,0,Not Specified
0,2021,2022,Marco de Canaveses,Porto,Short,Medium Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.1,2021,4,29,2022,5,16,Low Price,Low Difference,0,0,0,suspension
0,2021,2022,Valongo,Porto,Short,Few Days,Short Deadline,Low Price,Low Price,1,0.6,False,0.225,2021,4,28,2022,4,1,Low Price,High Difference,0,0,1,change
1,2021,2022,Portimão,Faro,Very Long,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.05,2021,4,26,2022,3,21,Low Price,Low Difference,0,0,1,Not Specified
0,2020,2022,Funchal,Região Autónoma da Madeira,Very Short,Few Days,Long Deadline,Low Price,Low Price,2,1.0,False,0.125,2021,3,11,2022,2,11,Low Price,Medium Difference,0,0,0,specify
0,2021,2022,Chaves,Vila Real,Long,Few Days,Medium Deadline,Medium Price,Medium Price,2,1.0,False,0.07500000000000001,2021,4,23,2022,1,17,Medium Price,High Difference,0,0,0,extension
0,2021,2022,Valongo,Porto,Medium,Few Days,Short Deadline,Low Price,Low Price,1,0.6,False,0.225,2021,4,20,2022,3,8,Low Price,Low Difference,0,0,1,delay
0,2020,2022,Vila Nova da Barquinha,Santarém,Very Long,Medium Days,Medium Deadline,Low Price,Low Price,0,0.0,False,0.05,2021,4,15,2022,6,14,Low Price,High Difference,0,0,0,extension
0,2021,2022,Guarda,Guarda,Medium,Few Days,Medium Deadline,Medium Price,Medium Price,0,0.0,False,0.125,2021,4,20,2022,1,23,Medium Price,Medium Difference,0,0,0,delay
0,2020,2022,Oeiras,Lisboa,Short,Medium Days,Medium Deadline,Medium Price,Medium Price,2,1.0,False,0.17500000000000002,2021,4,15,2022,4,26,Medium Price,Low Difference,0,0,0,specify
0,2020,2022,Guimarães,Braga,Very Short,Medium Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.025,2020,12,16,2022,1,18,Low Price,Medium Difference,0,0,0,extension
0,2021,2022,Amarante,Porto,Short,Medium Days,Short Deadline,Medium Price,Low Price,2,1.0,False,0.375,2021,4,13,2022,4,14,Low Price,Low Difference,0,0,0,Not Specified
1,2021,2022,Lourinhã,Lisboa,Short,Medium Days,Medium Deadline,Medium Price,Low Price,2,1.0,False,0.05,2021,4,14,2022,4,7,Medium Price,Low Difference,1,0,0,Not Specified
1,2021,2022,Lourinhã,Lisboa,Short,Few Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.1,2021,4,14,2022,1,18,Low Price,Low Difference,1,0,0,delay
0,2020,2022,Barreiro,Setúbal,Medium,Few Days,Medium Deadline,Low Price,Low Price,1,0.4,False,0.15000000000000002,2021,4,6,2022,3,7,Low Price,Low Difference,0,0,0,Not Specified
0,2020,2022,Barreiro,Setúbal,Very Long,Few Days,Short Deadline,Medium Price,Medium Price,1,0.6,False,0.07500000000000001,2021,3,18,2022,1,14,Medium Price,Low Difference,0,0,0,extension
0,2020,2022,Castelo de Vide,Portalegre,Very Long,Medium Days,Long Deadline,Medium Price,Medium Price,2,1.0,False,0.17500000000000002,2021,3,22,2022,5,18,Medium Price,Low Difference,0,0,0,extension
0,2020,2022,Lousada,Porto,Medium,Medium Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.15000000000000002,2021,4,5,2022,4,5,Low Price,Low Difference,0,0,0,pandemic
0,2020,2022,Vila Franca de Xira,Lisboa,Short,Few Days,Medium Deadline,Medium Price,Medium Price,2,1.0,False,0.275,2021,2,3,2022,1,6,Medium Price,Low Difference,0,0,0,Not Specified
0,2021,2022,Amadora,Lisboa,Very Long,Medium Days,Medium Deadline,Low Price,Low Price,1,0.35000000000000003,False,0.05,2021,4,5,2022,4,8,Low Price,Medium Difference,0,0,1,change
0,2021,2022,Viseu,Viseu,Medium,Medium Days,Medium Deadline,Medium Price,Low Price,2,1.0,False,0.1,2021,4,5,2022,3,30,Medium Price,Low Difference,0,0,0,need material
0,2020,2022,Loulé,Faro,Very Long,Medium Days,Long Deadline,Medium Price,Medium Price,2,1.0,False,0.125,2021,3,3,2022,3,29,Medium Price,Medium Difference,0,0,0,extension
0,2020,2022,Grandola,Setúbal,Very Long,Medium Days,Medium Deadline,High Price,Medium Price,2,1.0,False,0.30000000000000004,2021,3,17,2022,5,16,Medium Price,Low Difference,0,0,0,delay
0,2020,2022,Santa Maria da Feira,Aveiro,Very Long,Few Days,Medium Deadline,Medium Price,Low Price,2,1.0,False,0.125,2021,3,12,2022,2,16,Low Price,High Difference,0,0,0,delay
0,2020,2022,Lisboa,Lisboa,Short,Medium Days,Short Deadline,Low Price,Low Price,1,0.7000000000000001,False,0.05,2021,3,1,2022,4,12,Low Price,Medium Difference,0,0,0,delay
0,2021,2022,Vila Pouca de Aguiar,Vila Real,Short,Medium Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.1,2021,3,22,2022,5,18,Low Price,Low Difference,0,0,0,inspection
0,2020,2022,Amadora,Lisboa,Very Long,Few Days,Long Deadline,Low Price,Low Price,1,0.55,False,0.1,2021,3,23,2022,2,24,Low Price,Low Difference,0,0,0,weather condition
0,2020,2022,Amadora,Lisboa,Very Long,Few Days,Long Deadline,Medium Price,Medium Price,1,0.55,False,0.125,2021,3,23,2022,1,18,Medium Price,Low Difference,0,0,0,weather condition
0,2020,2022,Anadia,Aveiro,Short,Medium Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.15000000000000002,2020,12,18,2022,1,5,Low Price,Medium Difference,0,0,0,specify
0,2021,2022,Santo Tirso,Porto,Very Short,Medium Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.125,2021,3,19,2022,5,9,Low Price,Low Difference,0,0,0,Not Specified
1,2021,2022,Viana do Castelo,Viana do Castelo,Very Short,Few Days,Medium Deadline,Medium Price,Medium Price,0,0.0,False,0.07500000000000001,2021,3,22,2022,1,13,Medium Price,Low Difference,0,0,0,weather condition
0,2020,2022,Chaves,Vila Real,Short,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.225,2021,3,17,2022,2,15,Low Price,Low Difference,0,0,0,extension
0,2020,2022,Amarante,Porto,Short,Medium Days,Medium Deadline,Low Price,Low Price,0,0.0,False,0.15000000000000002,2021,3,12,2022,6,8,Low Price,Low Difference,0,0,1,extension
0,2020,2022,Lagos,Faro,Very Long,Few Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.0,2021,3,8,2022,1,25,Low Price,Low Difference,0,1,0,carry delivery
0,2021,2022,Valpaços,Vila Real,Short,Few Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.07500000000000001,2021,3,10,2022,1,20,Low Price,Low Difference,0,0,1,delay
0,2021,2022,Valpaços,Vila Real,Short,Medium Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.1,2021,3,10,2022,5,24,Low Price,Medium Difference,0,0,1,pandemic
0,2021,2022,Valpaços,Vila Real,Short,Medium Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.07500000000000001,2021,3,10,2022,7,12,Low Price,Medium Difference,0,0,1,delay
0,2020,2022,Santa Maria da Feira,Aveiro,Very Long,Medium Days,Medium Deadline,Medium Price,Low Price,2,1.0,False,0.15000000000000002,2021,3,12,2022,7,20,Low Price,Medium Difference,0,0,0,Not Specified
0,2019,2022,Oeiras,Lisboa,Medium,Many Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.2,2019,7,12,2022,5,4,Low Price,Medium Difference,0,0,1,specify
0,2020,2022,Sernancelhe,Viseu,Very Long,Medium Days,Medium Deadline,Medium Price,Medium Price,1,0.4,False,0.1,2021,2,24,2022,4,28,Medium Price,Low Difference,0,0,0,Not Specified
0,2021,2022,Santo Tirso,Porto,Very Short,Medium Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.125,2021,2,18,2022,7,25,Low Price,Low Difference,0,0,1,Not Specified
1,2020,2022,Vila Nova de Famalicão,Braga,Very Long,Few Days,Long Deadline,High Price,Medium Price,2,1.0,False,0.05,2021,3,5,2022,1,31,Medium Price,Low Difference,0,0,0,change
0,2020,2022,Albufeira,Faro,Very Short,Medium Days,Long Deadline,Medium Price,Low Price,2,1.0,False,0.17500000000000002,2021,2,26,2022,2,15,Low Price,Medium Difference,0,0,0,change
1,2020,2022,Lamego,Viseu,Very Long,Few Days,Long Deadline,Medium Price,Low Price,2,1.0,True,0.1,2021,2,25,2022,1,27,Low Price,Low Difference,0,0,0,need material
0,2020,2022,Pinhel,Guarda,Very Long,Medium Days,Long Deadline,Low Price,Low Price,2,1.0,False,0.07500000000000001,2021,2,23,2022,6,20,Low Price,Medium Difference,1,0,0,specify
0,2020,2022,Entroncamento,Santarém,Medium,Medium Days,Medium Deadline,Medium Price,Medium Price,0,0.0,False,0.1,2021,3,3,2022,4,7,Medium Price,Low Difference,0,0,0,specify
0,2020,2022,Cascais,Lisboa,Very Short,Few Days,Medium Deadline,High Price,Medium Price,0,0.0,False,0.7000000000000001,2021,3,1,2022,2,15,Medium Price,Medium Difference,0,0,0,Not Specified
0,2020,2022,Grandola,Setúbal,Very Long,Medium Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.15000000000000002,2021,1,29,2022,1,25,Low Price,Low Difference,0,0,1,Not Specified
0,2020,2022,Valongo,Porto,Short,Medium Days,Medium Deadline,Medium Price,Low Price,2,1.0,False,0.17500000000000002,2021,2,24,2022,5,4,Low Price,Low Difference,0,0,0,Not Specified
0,2020,2022,Silves,Faro,Very Long,Medium Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.05,2021,2,4,2022,2,16,Low Price,Low Difference,0,0,1,Not Specified
0,2020,2022,Pombal,Leiria,Short,Medium Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.05,2020,9,29,2022,2,24,Low Price,Low Difference,0,0,0,extension
0,2020,2022,Santa Maria da Feira,Aveiro,Very Long,Medium Days,Medium Deadline,Medium Price,Low Price,0,0.0,False,0.225,2021,2,22,2022,6,13,Low Price,High Difference,0,0,0,inspection
0,2020,2022,Cascais,Lisboa,Very Short,Medium Days,Medium Deadline,High Price,Medium Price,0,0.0,False,0.7000000000000001,2021,2,25,2022,4,7,Medium Price,Medium Difference,0,0,0,suspension
0,2020,2022,Moita,Setúbal,Very Long,Few Days,Medium Deadline,Medium Price,Low Price,2,1.0,False,0.275,2021,2,23,2022,1,17,Low Price,Low Difference,0,0,0,specify
0,2020,2022,Marco de Canaveses,Porto,Medium,Medium Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.1,2021,2,12,2022,4,7,Low Price,Low Difference,0,0,0,Not Specified
0,2020,2022,Marco de Canaveses,Porto,Very Short,Few Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.07500000000000001,2021,2,10,2022,1,11,Low Price,High Difference,0,0,0,specify
0,2020,2022,Cascais,Lisboa,Short,Medium Days,Long Deadline,Medium Price,Low Price,2,1.0,False,0.125,2021,2,23,2022,2,25,Low Price,Medium Difference,0,0,0,specify
0,2020,2022,Mação,Santarém,Very Short,Medium Days,Short Deadline,High Price,Medium Price,2,1.0,False,0.1,2021,2,5,2022,6,7,Medium Price,Low Difference,0,0,0,extension
0,2020,2022,Santa Maria da Feira,Aveiro,Very Long,Few Days,Medium Deadline,Medium Price,Low Price,2,1.0,False,0.125,2021,2,22,2022,1,19,Low Price,Medium Difference,0,0,0,delay
0,2020,2022,Alcácer do Sal,Beja,Very Long,Few Days,Long Deadline,High Price,Medium Price,1,0.6,False,0.17500000000000002,2021,2,23,2022,2,2,Medium Price,Low Difference,0,0,0,Not Specified
0,2020,2022,Águeda,Aveiro,Long,Medium Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.125,2021,2,3,2022,4,5,Low Price,Low Difference,0,0,0,inspection
0,2020,2022,Águeda,Aveiro,Medium,Medium Days,Short Deadline,Low Price,Low Price,2,1.0,False,0.07500000000000001,2021,2,3,2022,2,4,Low Price,Low Difference,0,0,0,change
1,2020,2022,Ourém,Santarém,Long,Medium Days,Medium Deadline,High Price,Medium Price,2,1.0,False,0.125,2021,1,14,2022,6,6,Medium Price,Low Difference,0,0,0,suspension
0,2020,2022,Cascais,Lisboa,Short,Few Days,Short Deadline,Medium Price,Low Price,0,0.0,False,0.325,2021,2,18,2022,1,17,Low Price,Medium Difference,0,0,1,extension
0,2020,2022,Covilhã,Castelo Branco,Medium,Few Days,Medium Deadline,Low Price,Low Price,0,0.0,False,0.1,2021,2,2,2022,1,10,Low Price,Medium Difference,0,0,0,change
0,2020,2022,Valongo,Porto,Medium,Medium Days,Medium Deadline,Medium Price,Medium Price,2,1.0,False,0.325,2021,2,11,2022,4,1,Medium Price,Low Difference,0,0,0,extension
0,2020,2022,Marco de Canaveses,Porto,Medium,Medium Days,Medium Deadline,Low Price,Low Price,2,1.0,False,0.125,2021,2,3,2022,4,21,Low Price,Low Difference,0,0,0,Not Specified
